Movie_Link,Movie_Name,Ratings,Movie_category,Film_Actor,Release_Date,Duration,Original_Language,Description,Box Office,Budget,Directors,Writing_Credits,poster_path
https://www.themoviedb.org/movie/603-the-matrix,Ma Trận,82%,"Phim Hành Động, Phim Khoa Học Viễn Tưởng","[('Keanu Reeves', 'Neo'), ('Laurence Fishburne', 'Morpheus'), ('Carrie-Anne Moss', 'Trinity'), ('Hugo Weaving', 'Agent Smith'), ('Gloria Foster', 'Oracle'), ('Joe Pantoliano', 'Cypher'), ('Marcus Chong', 'Tank'), ('Julian Arahanga', 'Apoc'), ('Matt Doran', 'Mouse')]",12/17/2021 (VN),2h 16m,Tiếng Anh,"The Matrix (MaTrận) là bộ phim khoa học giả tưởng về tương lai. Trong tương lai đó, Thomas, biệt danh Neo, là một hacker luôn có cảm giác khác thường về thế giới thực. Cho tới khi người đàn ông tự xưng là Morpheus tìm đến anh. Người đàn ông này nói cho anh biết, thế giới mà mọi người coi là thực chỉ là một chương trình giả lập để máy móc cai trị con người. Chỉ có một người có thể phá được Ma trận. Những người thật sống sót còn lại cuối cùng và những nhân viên Ma trận đều cùng đi tìm người đó. Và người đó chính là anh – Neo…","$463,517,383.00 ","$63,000,000.00 ","Lilly Wachowski, Lana Wachowski",,posters3/poster_29.jpg
https://www.themoviedb.org/movie/845111-les-trois-mousquetaires-milady,Ba Người Lính Ngự Lâm: Milady,65%,"Phim Phiêu Lưu, Phim Hành Động, Phim Chính Kịch","[('François Civil', ""D'Artagnan""), ('Vincent Cassel', 'Athos'), ('Romain Duris', 'Aramis'), ('Pio Marmaï', 'Porthos'), ('Eva Green', 'Milady'), ('Lyna Khoudri', 'Constance Bonacieux'), ('Louis Garrel', 'Louis XIII'), ('Vicky Krieps', ""Anne d'Autriche""), ('Jacob Fortune-Lloyd', 'Le Duc de Buckingham')]",12/13/2023 (FR),1h 55m,Tiếng Pháp,"Tiếp theo phần 1, phần này kể về D'Artagnan trong hành trình giải cứu Constance bị bắt cóc, lại tình cờ gặp Milady de Winter bí ẩn. Căng thẳng giữa người Công giáo và người Tin lành cuối cùng cũng leo thang khi nhà vua tuyên chiến - buộc bốn người lính ngự lâm phải tham chiến. Nhưng khi chiến tranh tiếp diễn, họ đều bị thử thách về thể chất, tinh thần và cảm xúc.","$21,730,766.00 ","$39,000,000.00 ",Martin Bourboulon,,posters3/poster_30.jpg
https://www.themoviedb.org/movie/1216299-the-night-they-came-home,The Night They Came Home,61%,"Phim Miền Tây, Phim Gây Cấn, Phim Hành Động","[('Brian Austin Green', 'Chuck Palmer'), ('Tim Abell', 'Heck Thomas'), ('Charlie N. Townsend', 'Rufus Buck'), ('Danny Trejo', 'Digger'), ('Robert Carradine', 'Bart'), ('Jesse Kove', ''), ('Kelsey Reinhardt', 'Jolene Palmer'), ('Kassius Marcil-Green', 'Tommy Palmer'), ('Weston Cage Coppola', 'Barkeep Bob')]",01/12/2024 (US),1h 45m,Tiếng Anh,"The combined force of local lawmen and Indian police aim to take down the the Rufus Buck Gang, a cold-heated band of fugitives with vengeance on their minds.",-,-,Paul G. Volk,John A. Russo,posters3/poster_31.jpg
https://www.themoviedb.org/movie/346698-barbie,Barbie,71%,"Phim Hài, Phim Phiêu Lưu","[('Margot Robbie', 'Barbie'), ('Ryan Gosling', 'Ken'), ('America Ferrera', 'Gloria'), ('Ariana Greenblatt', 'Sasha'), ('Issa Rae', 'Barbie'), ('Kate McKinnon', 'Barbie'), ('Alexandra Shipp', 'Barbie'), ('Emma Mackey', 'Barbie'), ('Hari Nef', 'Barbie')]",07/21/2023 (US),1h 54m,Tiếng Anh,"Barbie sẽ được nhào nặn và chắp bút bởi nữ đạo diễn kiêm biên kịch từng nhận nhiều Đề cử Tượng vàng Oscar – Greta Grewig. Hai nhân vật chính Barbie và Ken sẽ được hóa thân bởi nữ diên viên Margot Robbie và nam thần Ryan Gosling, hứa hẹn sẽ tạo nên “chemistry” đáng yêu giữa hai nhân vật búp bê nổi tiếng thế giới.","$1,445,638,421.00 ","$145,000,000.00 ",Greta Gerwig,,posters3/poster_32.jpg
https://www.themoviedb.org/movie/414906-the-batman,Người Dơi: Vạch Trần Sự Thật,77%,"Phim Hình Sự, Phim Bí Ẩn, Phim Gây Cấn","[('Robert Pattinson', 'Bruce Wayne / The Batman'), ('Zoë Kravitz', 'Selina Kyle / Catwoman'), ('Paul Dano', 'Edward Nashton / The Riddler'), ('Jeffrey Wright', 'Lt. James Gordon'), ('John Turturro', 'Carmine Falcone'), ('Peter Sarsgaard', 'District Attorney Gil Colson'), ('Andy Serkis', 'Alfred Pennyworth'), ('Colin Farrell', ""Oswald 'Oz' Cobblepot / The Penguin""), ('Jayme Lawson', 'Bella Reál')]",03/04/2022 (VN),2h 57m,Tiếng Anh,"Tay giết người hàng loạt – The Ridder (Paul Dano) sẽ là kẻ thù nguy hiểm hàng đầu của Batman ở phần phim sắp tới. Tên xấu xa này bị cảnh sát James Gordon và đồng đội bắt giữ đã lâu. Thế nhưng, hóa ra việc nhốt gã sau song sắt chỉ khiến The Ridder phiền phức hơn với Đấng. Penguin (Colin Farrell) thể hiện là kẻ thủ ác thích trực tiếp tạo ra hỗn loạn, muốn đối đầu Batman hơn là chỉ đạo gián tiếp theo cách The Ridder thực hiện.","$771,000,000.00 ","$185,000,000.00 ",Matt Reeves,,posters3/poster_33.jpg
https://www.themoviedb.org/movie/1079810-the-long-game,The Long Game,58%,"Phim Chính Kịch, Phim Gia Đình","[('Jay Hernandez', 'JB Peña'), ('Dennis Quaid', 'Frank Mitchell'), ('Cheech Marin', 'Pollo'), ('Julian Works', 'Joe Treviño'), ('Jaina Lee Ortiz', 'Lucy Peña'), ('Brett Cullen', 'Judge Milton Cox'), ('Oscar Nunez', 'Tomás Guerra'), ('Paulina Chávez', 'Daniela Torres'), ('Gregory Diaz IV', 'Gene Vasquez')]",04/12/2024 (US),1h 50m,Tiếng Anh,"In a segregated Texas, five Mexican-American teenage caddies were prohibited from playing at the country club where they worked. Against all odds, they formed their own team, built a one-hole course in the fields, and won the 1957 Texas State championship. Based on a true story.",-,-,Julio Quintana,,posters3/poster_34.jpg
https://www.themoviedb.org/movie/976906-spitfire-over-berlin,Spitfire Over Berlin,38%,"Phim Chiến Tranh, Phim Hành Động, Phim Lịch Sử","[('Kris Saddler', 'Edward Barnes'), ('Tom Gordon', 'David'), ('David Dobson', 'Group Captain'), ('Vin Hawke', 'Stanley')]",09/06/2022 (US),1h 20m,Tiếng Anh,"August 1944. With the American Eighth Air Force poised to strike over Nazi Germany, British Intelligence learns that they could be flying into a deadly trap. With only hours to spare, Flight Lieutenant Edward Barnes must fly a life and death mission over Berlin in his unarmed Spitfire to obtain photographic evidence and save the lives of 1200 men.",-,-,Callum Burn,,posters3/poster_35.jpg
https://www.themoviedb.org/movie/11-star-wars,Star Wars: Niềm Hy Vọng Mới,82%,"Phim Phiêu Lưu, Phim Hành Động, Phim Khoa Học Viễn Tưởng","[('Mark Hamill', 'Luke Skywalker'), ('Harrison Ford', 'Han Solo'), ('Carrie Fisher', 'Princess Leia Organa'), ('Peter Cushing', 'Grand Moff Tarkin'), ('Alec Guinness', 'Obi-Wan ""Ben"" Kenobi'), ('Anthony Daniels', 'C-3PO'), ('Kenny Baker', 'R2-D2'), ('Peter Mayhew', 'Chewbacca'), ('David Prowse', 'Darth Vader (performer)')]",05/25/1977 (US),2h 1m,Tiếng Anh,"Luke Skywalker sống trên một trang trại ở hành tinh Tatooine bụi bặm cùng với cô và chú của anh. Luke là một thanh niên gan dạ và rất nóng lòng được trở thành một chiến binh nổi lọan. Lúc này, tên Darth Vader tàn bạo đã thôn tính cả thiên hà và đang hoàn thành một vũ khí hủy diệt khủng khiếp, Death Star. Công chúa Leia, người dẫn đầu phong trào nổi lọan, biết được kế họach này và tìm cách báo cho Obi-Wan Kenobi, một nhà tu hành già nua sống ẩn dật có sức mạnh phi thường. Vô tình tìm thấy mẩu tin báo nguy của công chúa dấu trong người máy R2D2, Luke lên đường tìm kiếm Obi-Wan Kenobi để hợp sức cùng nhau cứu công chúa cũng như giải thóat cả thiên hà...","$775,398,007.00 ","$11,000,000.00 ",George Lucas,,posters3/poster_36.jpg
https://www.themoviedb.org/movie/821937-578-phat-d-n-c-a-k-dien,578: Phát Đạn Của Kẻ Điên,53%,"Phim Hành Động, Phim Gây Cấn","[('Alexandre Nguyen', ''), (""H'Hen Niê"", 'Acting'), ('Hoàng Phúc', ''), ('Ngọc Tình', ''), ('Tuấn Hạc', ''), ('Jessica Minh Anh', ''), ('Nguyễn Lâm Thảo Tâm', ''), ('Thanh Thảo', 'Acting'), ('Minh Quang Nguyễn', 'Acting')]",05/20/2022 (VN),1h 48m,Tiếng Việt,"Hùng, một người cha sẵn sàng đánh đổi mọi thứ, thậm chí đặt mạng sống của mình vào hiểm nguy trong cuộc truy đuổi đơn độc nhưng vô cùng khốc liệt với kẻ ác để tìm lại công lý cho cô con gái bé nhỏ của mình. Nhưng điều anh không ngờ rằng phía sau kẻ ác đó lại là cả một thế lực ngầm …",-,-,Lương Đình Dũng,,posters3/poster_37.jpg
https://www.themoviedb.org/movie/784651,Cuộc Chiến,53%,"Phim Hành Động, Phim Gây Cấn, Phim Chiến Tranh","[('Hrithik Roshan', 'Shamsher Pathania (Patty)'), ('Deepika Padukone', 'Minal Rathore (Minni)'), ('Anil Kapoor', 'Rakesh Jaisingh (Rocky)'), ('Karan Singh Grover', 'Sartaaj Gill (Taj)'), ('Sanjeeda Sheikh', 'Saanchi Gill'), ('Akshay Oberoi', 'Basheer Khan (Bash)'), ('Rishabh Sawhney', 'Azhar Akhtar'), ('Ashutosh Rana', 'Abhijeet Rathore'), ('Sharib Hashmi', 'Varthaman')]",01/25/2024 (IN),2h 47m,Tiếng Hin-đi,Một phi đội trưởng liều lĩnh nhưng tài giỏi và đội phi công chiến đấu ưu tú của anh ta phải đối mặt với những nguy hiểm chết người và những con quỷ bên trong khi họ đoàn kết cho một nhiệm vụ chết người.,"$43,160,558.00 ","$30,069,500.00 ",Siddharth Anand,Ramon Chibb,posters3/poster_38.jpg
https://www.themoviedb.org/movie/263115-logan,Logan: Trận Chiến Cuối Cùng,78%,"Phim Hành Động, Phim Chính Kịch, Phim Khoa Học Viễn Tưởng","[('Hugh Jackman', 'Logan / Wolverine / X-24'), ('Dafne Keen', 'Laura / X-23'), ('Patrick Stewart', 'Charles Xavier / Professor X'), ('Elizabeth Rodriguez', 'Gabriela'), ('Boyd Holbrook', 'Pierce'), ('Stephen Merchant', 'Caliban'), ('Richard E. Grant', 'Dr. Rice'), ('Stephen Dunlevy', 'Macon'), ('Eriq La Salle', 'Will Munson')]",03/03/2017 (VN),2h 17m,Tiếng Anh,"Lấy bối cảnh năm 2029, giống loài dị nhân gần như bị tuyệt diệt. Wolverine lúc này phải đối mặt với sự lão hóa cả về thể chất lẫn khả năng phục hồi. Anh cùng với Giáo sư X, người lúc này đang mắc chứng bệnh Alzheimer, phải hợp sức để bảo vệ cô bé dị nhân Laura Kinney. Đối chọi với một đội quân ác nhân mạnh mẽ do Donald Pierce dẫn đầu và một tổ chức khổng lồ bí ẩn ở phía sau, liệu họ có bảo toàn được tính mạng và viết tiếp câu chuyện của mình ...","$619,021,436.00 ","$97,000,000.00 ",James Mangold,"James Mangold, Scott Frank, Michael Green",posters3/poster_39.jpg
https://www.themoviedb.org/movie/284053-thor-ragnarok,Thần sấm III: Tận Thế Ragnarok,76%,"Phim Hành Động, Phim Phiêu Lưu, Phim Khoa Học Viễn Tưởng","[('Chris Hemsworth', 'Thor Odinson'), ('Tom Hiddleston', 'Loki'), ('Cate Blanchett', 'Hela'), ('Tessa Thompson', 'Scrapper 142 / Valkyrie'), ('Jeff Goldblum', 'En Dwi Gast / Grandmaster'), ('Idris Elba', 'Heimdall'), ('Karl Urban', 'Skurge / Executioner'), ('Mark Ruffalo', 'Bruce Banner / Hulk'), ('Anthony Hopkins', 'Odin')]",10/27/2017 (VN),2h 11m,Tiếng Anh,"Ở bên kia vũ trụ, Thor (Chris Hemsworth) phải bước vào một cuộc chiến đầy khốc liệt với đối thủ mà anh sẽ gặp là một đồng đội cũ đến từ biệt đội Avenger – Hulk. Cuộc tìm kiếm sự sống còn của Thor khiến anh phải chạy đua với thời gian để ngăn chặn Hela (Cate Blanchett) tiêu diệt cả thế giới anh đang sống cùng nền văn minh Asgard.","$855,301,806.00 ","$180,000,000.00 ",Taika Waititi,,posters3/poster_40.jpg
https://www.themoviedb.org/movie/43074-ghostbusters,Biệt Đội Săn Ma,54%,"Phim Hành Động, Phim Giả Tượng, Phim Hài","[('Kristen Wiig', 'Erin Gilbert'), ('Melissa McCarthy', 'Abby “Wonton” Yates'), ('Kate McKinnon', 'Jillian Holtzmann'), ('Leslie Jones', 'Patty Tolan'), ('Chris Hemsworth', 'Kevin'), ('Neil Casey', 'Rowan North'), ('Charles Dance', 'Harold Fillmore'), ('Michael Kenneth Williams', 'Agent Hawkins'), ('Cecily Strong', 'Jennifer Lynch')]",07/29/2016 (VN),1h 57m,Tiếng Anh,"Manhattan nay đầy rẫy bóng ma, bốn phụ nữ tinh ranh quyết định lập đội thanh trừng huyền bí với quyết tâm săn lùng lũ ma quỷ độc ác và ngăn ngày tận thế.","$229,147,509.00 ","$144,000,000.00 ",Paul Feig,"Paul Feig, Katie Dippold",posters3/poster_41.jpg
https://www.themoviedb.org/movie/293660-deadpool,Deadpool,76%,"Phim Hành Động, Phim Phiêu Lưu, Phim Hài","[('Ryan Reynolds', 'Wade Wilson / Deadpool'), ('Morena Baccarin', 'Vanessa'), ('Ed Skrein', 'Ajax'), ('T.J. Miller', 'Weasel'), ('Gina Carano', 'Angel Dust'), ('Leslie Uggams', 'Blind Al'), ('Brianna Hildebrand', 'Negasonic Teenage Warhead'), ('Karan Soni', 'Dopinder'), ('Jed Rees', 'Recruiter')]",02/12/2016 (VN),1h 48m,Tiếng Anh,"Lấy cảm hứng từ nhân vật ""phản anh hùng"" tiếng tăm bậc nhất trong tuyển tập truyện tranh Marvel, Deadpool xoay quanh câu chuyện về Wade Wilson - kẻ ban đầu nằm trong Lực Lượng Đặc Biệt sau đó trở thành một lính đánh thuê. Sau khi trải qua một cuộc thử nghiệm tàn khốc, anh có được năng lực tự phục hồi phi thường, từ đó lấy biệt danh Deadpool. Mang trong mình khả năng mới và khiếu hài hước dị thường, Deadpool quyết săn lùng người đàn ông đã hủy hoại cả cuộc đời mình.","$782,837,347.00 ","$58,000,000.00 ",Tim Miller,,posters3/poster_42.jpg
https://www.themoviedb.org/movie/475557-joker,Joker: Gã Hề,82%,"Phim Hình Sự, Phim Gây Cấn, Phim Chính Kịch","[('Joaquin Phoenix', 'Arthur Fleck / Joker'), ('Robert De Niro', 'Murray Franklin'), ('Zazie Beetz', 'Sophie Dumond'), ('Frances Conroy', 'Penny Fleck'), ('Brett Cullen', 'Thomas Wayne'), ('Shea Whigham', 'Detective Burke'), ('Bill Camp', 'Detective Garrity'), ('Glenn Fleshler', 'Randall'), ('Leigh Gill', 'Gary')]",10/04/2019 (VN),2h,Tiếng Anh,"Joker từ lâu đã là siêu ác nhân huyền thoại của điện ảnh thế giới. Nhưng có bao giờ bạn tự hỏi, Joker đến từ đâu và điều gì đã biến Joker trở thành biểu tượng tội lỗi của thành phố Gotham? JOKER sẽ là cái nhìn độc đáo về tên ác nhân khét tiếng của Vũ trụ DC – một câu chuyện gốc thấm nhuần, nhưng tách biệt rõ ràng với những truyền thuyết quen thuộc xoay quanh nhân vật mang đầy tính biểu tượng này. Bộ phim đã xuất sắc giành giải thưởng Sư Tử Vàng- Phim Hay Nhất tại LHP Venice lần thứ 76, cùng tràng pháo tay dài 8 phút, và lời khen ngợi dành cho diễn xuất của tài tử Joaquin Phoenix. Một bộ phim không thể bỏ lỡ của tháng 10 năm nay.","$1,078,958,629.00 ","$55,000,000.00 ",Todd Phillips,,posters3/poster_43.jpg
https://www.themoviedb.org/movie/10138-iron-man-2,Người Sắt 2,68%,"Phim Phiêu Lưu, Phim Hành Động, Phim Khoa Học Viễn Tưởng","[('Robert Downey Jr.', 'Tony Stark / Iron Man'), ('Mickey Rourke', 'Ivan Vanko / Whiplash'), ('Don Cheadle', ""James 'Rhodey' Rhodes / War Machine""), ('Gwyneth Paltrow', ""Virginia 'Pepper' Potts""), ('Sam Rockwell', 'Justin Hammer'), ('Scarlett Johansson', 'Natalie Rushman / Natasha Romanoff / Black Widow'), ('Samuel L. Jackson', 'Nick Fury'), ('Jon Favreau', ""Harold 'Happy' Hogan""), ('Garry Shandling', 'Senator Stern')]",05/07/2010 (VN),2h 4m,Tiếng Anh,"Tony Stark tự hé lộ thân phận Người sắt của mình cho công chúng và chìm trong hào quang danh vọng. Một kẻ lạ mặt xuất hiện tấn công anh trên đường đua Monte Carlo. Tony bị hiện tượng nhiễm trùng máu đe dọa mạng sống, còn tên sát thủ kia bắt tay với đối thủ của tập đoàn Stark hòng thôn tính Tony. Phần 2 của Người sắt là lần đầu tiên trợ thủ Warmachine xuất hiện. Phim cũng tiết lộ những bí mật về cha của Tony, Howard Stark, trước khi dẫn dắt câu chuyện sang nhân vật Captain America, đồng đội tương lai của Người sắt tại tổ chức SHIELD.","$623,933,331.00 ","$200,000,000.00 ",Jon Favreau,Justin Theroux,posters3/poster_44.jpg
https://www.themoviedb.org/movie/508947-turning-red,Gấu Đỏ Biến Hình,74%,"Phim Hoạt Hình, Phim Gia Đình, Phim Hài, Phim Giả Tượng","[('Rosalie Chiang', ""Meilin 'Mei' Lee (voice)""), ('Sandra Oh', 'Ming (voice)'), ('Ava Morse', 'Miriam (voice)'), ('Hyein Park', 'Abby (voice)'), ('Maitreyi Ramakrishnan', 'Priya (voice)'), ('Orion Lee', 'Jin Lee (voice)'), ('Wai Ching Ho', 'Grandma (voice)'), ('Tristan Allerick Chen', 'Tyler (voice)'), ('James Hong', 'Mr. Gao (voice)')]",03/11/2022 (VN),1h 40m,Tiếng Anh,"Với ""Gấu Đỏ Biến Hình"", Disney và Pixar mang đến cô bé 13 tuổi Mei Lee (Rosalie Chiang lồng tiếng) đầy tự tin, hơi ngố, đang bị giằng xé giữa hình ảnh con ngoan và sự nổi loạn của tuổi mới lớn. Sự bảo vệ và đeo bám hơi thái quá của mẹ Ming (Sandra Oh lồng tiếng) cũng là một rắc rối mà cô bé phải đối mặt. Không chỉ bối rối vì các thay đổi về sở thích, tình cảm và cơ thể, cô bé còn có một vấn đề nan giải khác. Bất cứ khi nào quá phấn khích (một việc THƯỜNG XUYÊN xảy ra), cô bé sẽ ""biến hình"" thành một con gấu trúc đỏ khổng lồ! Sản phẩm của đạo diễn Domee Shi (đoạt giải Oscar với hoạt hình Pixar ngắn ""Bao"") và nhà sản xuất Lindsey Collins. Một số phân đoạn có họa tiết hoặc hiệu ứng chớp sáng có thể gây ảnh hưởng lên các khán giả nhạy cảm. Một số phân đoạn có họa tiết hoặc hiệu ứng chớp sáng có thể gây ảnh hưởng lên các khán giả nhạy cảm.","$21,328,962.00 ","$175,000,000.00 ",Domee Shi,"Domee Shi, Julia Cho",posters3/poster_45.jpg
https://www.themoviedb.org/movie/348-alien,Quái Vật Không Gian,82%,"Phim Kinh Dị, Phim Khoa Học Viễn Tưởng","[('Tom Skerritt', 'Dallas'), ('Sigourney Weaver', 'Ripley'), ('Veronica Cartwright', 'Lambert'), ('Harry Dean Stanton', 'Brett'), ('John Hurt', 'Kane'), ('Ian Holm', 'Ash'), ('Yaphet Kotto', 'Parker'), ('Bolaji Badejo', 'Alien'), ('Helen Horton', 'Mother (voice)')]",09/06/1979 (GB),1h 57m,Tiếng Anh,"Alien 1 (Quái Vật Không Gian) là phần mở đầu series phim khoa học viễn tưởng, kinh dị Alien. Bộ phim lấy bối cảnh không gian bao la, thiên hà xa xôi, tàu Nostromo như thông lệ hướng thẳng Trái đất chở chuyến quặng cuối cùng của đợt hàng nhưng 1 tín hiệu lạ đã khiến họ thay đổi lịch trình. 1 tín hiệu phát ra từ 1 con tàu xa lạ, cứ ngỡ là tín hiệu SOS, phi hành đoàn thẳng hướng tiếp cứu nhưng họ không hề biết đó là đường vào địa ngục không lối thoát. Tin nhắn kia chẳng phải là tin nhắn SOS mà đó là 1 tín hiệu...cảnh báo nguy hiểm khi 1 chủng loài quái vật chuyên ký sinh bắt đầu xuất hiện...","$104,931,801.00 ","$11,000,000.00 ",Ridley Scott,Dan O'Bannon,posters3/poster_46.jpg
