Movie_Link,Movie_Name,Ratings,Movie_category,Film_Actor,Release_Date,Duration,Country,Original_Language,Companies,Description,Budget,Box Office,Certificate (MPAA),Directors,Writing_Credits,poster_path
https://www.imdb.com/title/tt0114681/?ref_=sr_t_97,To Die For,6.8,"Comedy, Crime, Drama","Nicole Kidman, Matt Dillon, Joaquin Phoenix, Casey Affleck, Illeana Douglas, Alison Folland, Dan Hedaya, Wayne Knight, Kurtwood Smith, Holland Taylor, Susan Traylor, Maria Tucci, Tim Hopper, Michael Rispoli, Buck Henry, Gerry Quigley, Tom Forrester, Alan Edward Lewis","October 6, 1995 (United States)",1 hour 46 minutes,United States,English,"Columbia Pictures, Laura Ziskin Productions, The Rank Organisation",A beautiful but naïve aspiring television personality films a documentary on teenagers with a darker ulterior motive.,"$20,000,000 (estimated)","$21,286,518",R,Gus Van Sant,"Joyce Maynard, Buck Henry","https://m.media-amazon.com/images/M/MV5BOGQ2ZjIyMGItZDMzZi00ZThkLTlkM2MtNDRhMTNiNWFlMzVlXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt10327354/?ref_=sr_t_98,Prodigal Son,7.7,"Crime, Drama, Mystery","Tom Payne, Lou Diamond Phillips, Halston Sage, Aurora Perrineau, Frank Harts, Keiko Agena, Bellamy Young, Michael Sheen, Esau Pritchett, Kasjan Wilson, Molly Griggs, Catherine Zeta-Jones, Christian Borle, Anna Eilinsfeld, Charlayne Woodard, Armando Acevedo, Giuseppe Ardizzone, Meagan Good","September 23, 2019 (United States)",44 minutes,United States,English,"Berlanti Productions, Sklaverworth Productions, VHPT Company","Malcolm Bright, a former FBI profiler, is the son of a serial killer and suspects that he himself might become a sociopath. He solves crimes for the NYPD as a form of absolution for his upbringing.",,,TV-14,"Adam Kane, Chris Grismer, Omar Madha, Antonio Negret, Satya Bhabha, Dermott Downs, Lisa Robinson, Rob Bailey, Megan Griffiths, Rob Hardy, Leon Ichaso, Lee Toland Krieger, Valerie Weiss, Lily Mariye, Pamela Romanowsky, David S. Tuttman, Glen Winter, Marisol Adler, Lou Diamond Phillips","Chris Fedak, Chris Fedak, Sam Sklaver, Sam Sklaver, Wyatt Cain, Wyatt Cain, Sabrina Deana-Roga, Sabrina Deana-Roga, Lauriel Harte Marger, Lauriel Harte Marger, Elizabeth Peterson, Lisa Randolph, Lilla Zuckerman, Nora Zuckerman, Justin W. Lo, Alexis Siegel, Eileen Jones, Wendy Calhoun, Jeremy Carver, Marcus Dalzine, Jeremy Powell","https://m.media-amazon.com/images/M/MV5BMDU4MGRlYzctMzk5ZC00NWE0LWJhN2ItMWQ2OWJiODAyYmM3XkEyXkFqcGdeQXVyODU4NjY3NDA@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt0496806/?ref_=sr_t_99,Ocean's Thirteen,6.9,"Crime, Thriller","George Clooney, Brad Pitt, Matt Damon, Michael Mantell, Elliott Gould, Ray Xifo, Al Pacino, Adam Lazarre-White, Eddie Jemison, Don Cheadle, Shaobo Qin, Casey Affleck, Scott Caan, Bernie Mac, Carl Reiner, Eddie Izzard, Maggie Rowe, Ellen Barkin","June 8, 2007 (United States)",2 hours 2 minutes,United States,English,"Warner Bros., Village Roadshow Pictures, Jerry Weintraub Productions","Danny Ocean rounds up the boys for a third heist after casino owner Willy Bank double-crosses one of the original eleven, Reuben Tishkoff.","$85,000,000 (estimated)","$311,312,624",PG-13,Steven Soderbergh,"Brian Koppelman, David Levien, George Clayton Johnson, Jack Golden Russell","https://m.media-amazon.com/images/M/MV5BMTMyNTc1NzY5MV5BMl5BanBnXkFtZTcwNDM4NTQzMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt14549270/?ref_=sr_t_100,The Palace,5.4,"Comedy, Drama","Oliver Masucci, Fanny Ardant, John Cleese, Bronwyn James, Joaquim de Almeida, Luca Barbareschi, Milan Peschel, Fortunato Cerlino, Mickey Rourke, Luisiana Kornuta Steffen, Danny Exnar, Irina Kastrinidis, Alexander Petrov, Danylo Kotov, Anton Pampushnyy, Ilia Volok, Marina Strakhova, Ema Mur","September 28, 2023 (Italy)",1 hour 40 minutes,Italy,English,"Eliseo Entertainment, Rai Cinema, CAB Productions",A drama set on New Year's Eve 1999 in a luxurious Swiss hotel where the lives of hotel workers and various guests get intertwined.,"€21,000,000 (estimated)","$972,438",,Roman Polanski,"Ewa Piaskowska, Roman Polanski, Jerzy Skolimowski","https://m.media-amazon.com/images/M/MV5BYmJkYmEzZmItYjhhYS00NDJlLWEzNzUtMzRhNjA0NWViMWY4XkEyXkFqcGdeQXVyMjQ4NjA2MjU@._V1_QL75_UY281_CR4,0,190,281_.jpg"
https://www.imdb.com/title/tt12540080/?ref_=sr_t_101,Dark Desire,6.5,"Drama, Mystery, Thriller","Maite Perroni, Erik Hayser, Jorge Poza, Regina Pavón, Carlo Mestroni, Alejandro Speitzer, María de Villa, María Fernanda Yepes, Paulina Matos, Leticia Huijara, Claudia Pineda, Samantha Orozco, Esteban Soberanes, Eligio Meléndez, Carmen Beato, Toño Valdez, Fabián Merlo, Magali Boysselle","July 15, 2020 (United States)",30 minutes,Mexico,Spanish,Argos Comunicación,"Married Alma spends a fateful weekend away from home that ignites passion, ends in tragedy, and leads her to question the truth about those close to her.",,,TV-MA,"Kenya Marquez, Pitipol Ybarra",Leticia López Margalli,"https://m.media-amazon.com/images/M/MV5BMmMzMDI4NzMtZGMyYS00MjJhLWI0OWUtMTYxZDZlMjMzYjk0XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UY281_CR6,0,190,281_.jpg"
https://www.imdb.com/title/tt1907668/?ref_=sr_t_102,Flight,7.3,"Drama, Thriller","Denzel Washington, Nadine Velazquez, Don Cheadle, John Goodman, Carter Cabassa, Adam C. Edwards, Tamara Tunie, Brian Geraghty, Kelly Reilly, Conor O'Neill, Charlie E. Schmidt, Will Sherrod, Boni Yanagisawa, Adam Tomei, Dane Davenport, John Crow, Bruce Greenwood, E. Roger Mitchell","November 2, 2012 (United States)",2 hours 18 minutes,United States,English,"Paramount Pictures, ImageMovers, Parkes/MacDonald Image Nation",Troubling questions arise after airline pilot Whip Whitaker makes a miracle landing after a mid-air catastrophe.,"$31,000,000 (estimated)","$161,772,375",R,Robert Zemeckis,John Gatins,"https://m.media-amazon.com/images/M/MV5BMTUxMjI1OTMxNl5BMl5BanBnXkFtZTcwNjc3NTY1OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt1855199/?ref_=sr_t_103,End of Watch,7.6,"Action, Crime, Drama","Jake Gyllenhaal, Michael Peña, Anna Kendrick, America Ferrera, Natalie Martinez, David Harbour, Frank Grillo, Cle Sloan, Jaime FitzSimons, Cody Horn, Shondrella Avery, Everton Lawrence, Leequwid 'Devil' Wilkens, James 'Pistol' McNeal, Zone, Alvin Norman, Richard Cabral, Diamonique","September 21, 2012 (United States)",1 hour 49 minutes,United States,English,"Exclusive Media Group, Emmett/Furla Oasis Films, Hedge Fund Film Partners","Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends and what happens when they meet criminal forces greater than themselves.","$7,000,000 (estimated)","$55,078,146",R,David Ayer,David Ayer,"https://m.media-amazon.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_QL75_UX190_CR0,6,190,281_.jpg"
https://www.imdb.com/title/tt0256103/?ref_=sr_t_104,Intimacy,6.0,"Drama, Romance","Mark Rylance, Kerry Fox, Susannah Harker, Alastair Galbraith, Philippe Calvario, Timothy Spall, Marianne Faithfull, Fraser Ayres, Michael Fitzgerald, Robert Addie, Deborah McLaren, Rebecca Palmer, Greg Sheffield, Vinnie Hunter, Joe Prospero, Sian Reeves, Paola Dionisotti, Marcello Walton","March 28, 2001 (France)",1 hour 59 minutes,France,English,"Téléma, StudioCanal, Arte France Cinéma","A failed London musician meets once a week with a woman for a series of intense sexual encounters to get away from the realities of life. But when he begins inquiring about her, it puts their relationship at risk.",,,Unrated,Patrice Chéreau,"Hanif Kureishi, Anne-Louise Trividic, Patrice Chéreau","https://m.media-amazon.com/images/M/MV5BZjkyNDIxZjctMTEzOC00MmRlLWIyMWUtZDA4ODY0MjUzZGJjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR11,0,190,281_.jpg"
https://www.imdb.com/title/tt0412175/?ref_=sr_t_105,Medium,7.1,"Crime, Drama, Fantasy","Patricia Arquette, Miguel Sandoval, Jake Weber, Sofia Vassilieva, Maria Lark, David Cubitt, Miranda Carabello, Madison Carabello, Wendy H. Meier, Tina DiJoseph, Bruce Gray, John Prosky, Kendahl King, Holliston Coleman, Anjelica Huston, Annamarie Kenoyer, Ted Garcia, Roxanne Hart","January 3, 2005 (United States)",1 hour,United States,English,"Picturemaker Productions, Grammnet Productions, Paramount Network Television",Suburban mom Allison DuBois attempts to balance family life with solving mysteries using her special gift. The dead send her visions of their deaths or other crimes while she sleeps.,,,TV-14,"Aaron Lipstadt, Peter Werner, Vincent Misiano, Arlene Sanford, Larry Teng, Ronald L. Schwary, Miguel Sandoval, David Arquette, Arliss Howard, Duane Clark, Artie Mandelberg, Bill Norton, David Paymer, Edwin Sherin, Leon Ichaso, Patricia Arquette, Larry Reibman, Jeff Bleckner, Glenn Gordon Caron, Elodie Keene, Eric Laneuville, Robert Duncan McNeill, Richard Pearce, Steven Robman, Lewis Gould, David Hugh Jones, Perry Lang, Oz Scott, Helen Shaver, Tim Squyres, Andy Wolk, Janice Cooke, Joanna Kerns, Dan Lerner, Leslie Libman, Peter Markle, Ernest R. Dickerson, Tate Donovan, Colin Bucksey, Craig Sweeny","Glenn Gordon Caron, Glenn Gordon Caron, Glenn Gordon Caron, Robert Doherty, Robert Doherty, Robert Doherty, Robert Doherty, Craig Sweeny, Craig Sweeny, Craig Sweeny, Craig Sweeny, Craig Sweeny, Craig Sweeny, Craig Sweeny, Moira Kirland, Moira Kirland, Diane Ademu-John, Diane Ademu-John, Diane Ademu-John, Diane Ademu-John, Diane Ademu-John, Travis Donnelly, Travis Donnelly, Corey Reed, Corey Reed, René Echevarria, René Echevarria, Michael Narducci, Michael Narducci, Michael Narducci, Michael Narducci, Javier Grillo-Marxuach, Javier Grillo-Marxuach, Javier Grillo-Marxuach, Ken Schefler, Ken Schefler, Ken Schefler, Jordan Rosenberg, Bruce Miller, Bruce Miller, Chris Dingess, Melinda Hsu, Davah Avena, Davah Avena, Heather Mitchell, Heather Mitchell, Heather Mitchell, Geoffrey Geib, Michael Angeli, David Folwell, David Folwell, Bernadette McNamara, Bernadette McNamara, Michael T. Moore, Steve Lichtman, Tim Talbott, Arika Lisanne Mittman, Denise Thé, Peter Egan, Analisa Brouet, Rob Pearlstein, Nick Wauters, Sterling Anderson, Ralph Glenn Howard, Gary Tieche, Gary Tieche, Matt Witten, Shaun Kasser, Doug Magnuson, Samir Mehta","https://m.media-amazon.com/images/M/MV5BMTIyMTE3MTA2N15BMl5BanBnXkFtZTcwMjU3NTg1MQ@@._V1_QL75_UY281_CR11,0,190,281_.jpg"
https://www.imdb.com/title/tt10948716/?ref_=sr_t_106,Inside Man,6.6,"Crime, Drama, Mystery","David Tennant, Stanley Tucci, Dolly Wells, Lydia West, Lyndsey Marshal, Louis Oliver, Atkins Estimond, Dylan Baker, Eke Chukwu, Kate Dickie, Mark Quartley, Tilly Vosburgh, Boo Golding, Alan Williams, Patrick Toomey, Simon Delaney, Franc Ashman, Nancy Crane","September 26, 2022 (United States)",,United Kingdom,English,Hartswood Films,"A prisoner on death row in the US and a woman trapped in a cellar under an English vicarage, cross paths in the most unexpected way.",,,TV-MA,Paul McGuigan,Steven Moffat,"https://m.media-amazon.com/images/M/MV5BZWUzMjY0NmYtZGM4MC00ODA2LTk3NDktOTI2NzBmZjZkODIwXkEyXkFqcGdeQXVyMTUzOTcyODA5._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt0285175/?ref_=sr_t_107,Havoc,5.5,"Crime, Drama","Anne Hathaway, Bijou Phillips, Shiri Appleby, Michael Biehn, Joseph Gordon-Levitt, Matt O'Leary, Freddy Rodríguez, Laura San Giacomo, Mike Vogel, Raymond Cruz, Alexis Dziena, Channing Tatum, Jose Vasquez, Luis Robledo, Sam Hennings, Cecilia Peck, Josh Peck, Robert Shapiro","October 16, 2005 (Armenia)",1 hour 25 minutes,United States,English,"Media 8 Entertainment, Stuhall Productions, S.R.O. Entertainment AG",Two affluent suburban girls clash with the Latino gang culture of East Los Angeles.,"$9,000,000 (estimated)","$371,000",R,Barbara Kopple,"Stephen Gaghan, Jessica Kaplan, Stephen Gaghan","https://m.media-amazon.com/images/M/MV5BMjI3ZjRhZTItOGNlNi00NjkwLWIxZGYtODU0ZWU2YTRhYjg4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0485301/?ref_=sr_t_108,Torchwood,7.7,"Action, Drama, Mystery","John Barrowman, Eve Myles, Kai Owen, Gareth David-Lloyd, Burn Gorman, Naoko Mori, Tom Price, Paul Kasey, Mekhi Phifer, Alexa Havins, Bill Pullman, Lauren Ambrose, Sharon Morgan, William Thomas, Peter Capaldi, Nicholas Farrell, Susan Brown, Arlene Tur","October 22, 2006 (United States)",50 minutes,United Kingdom,English,"BBC Wales, Canadian Broadcasting Corporation (CBC), BBC Worldwide Productions","The members of the Torchwood Institute, a secret organization founded by the British Crown, fight to protect the Earth from extraterrestrial and supernatural threats.",,,TV-MA,"Andy Goddard, Ashley Way, Euros Lyn, Colin Teague, Billy Gierhart, Guy Ferland, Brian Kelly, James Strong, Alice Troughton, Jonathan Fox Bassett, Gwyneth Horder-Payton, James Erskine, Mark Everest, Bharat Nalluri","Russell T. Davies, Russell T. Davies, Russell T. Davies, Russell T. Davies, Russell T. Davies, Russell T. Davies, Chris Chibnall, Chris Chibnall, Jane Espenson, Jane Espenson, Catherine Tregenna, Catherine Tregenna, John Fay, Peter Hammond, Peter Hammond, Helen Raynor, Helen Raynor, James Moran, John Shiban, John Shiban, Noel Clarke, Gerry Davis, Jacquetta May, Dan McCulloch, Kit Pedler, Paul Tomalin, Toby Whithouse, Phil Ford, Matt Jones, Joseph Lidster, J.C. Wilsher, Doris Egan, Jim Danger Gray, Jim Danger Gray, Ryan Scott, Ryan Scott","https://m.media-amazon.com/images/M/MV5BNGYyNTA5ZWItNDhmNi00ZWRjLWEwZDQtM2UyYjYxYWQyZTIyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UY281_CR4,0,190,281_.jpg"
https://www.imdb.com/title/tt1411697/?ref_=sr_t_109,The Hangover Part II,6.5,Comedy,"Bradley Cooper, Zach Galifianakis, Ed Helms, Justin Bartha, Ken Jeong, Paul Giamatti, Mike Tyson, Jeffrey Tambor, Mason Lee, Jamie Chung, Sasha Barrese, Gillian Vigman, Aroon Seeboonruang, Nirut Sirichanya, Yasmin Lee, Nick Cassavetes, Sondra Currie, Schnitrnunt Busarakamwong","May 26, 2011 (United States)",1 hour 42 minutes,United States,English,"Warner Bros., Legendary Entertainment, Green Hat Films","Two years after the bachelor party in Las Vegas, Phil, Stu, Alan, and Doug jet to Thailand for Stu's wedding. Stu's plan for a subdued pre-wedding brunch, however, goes seriously awry.","$80,000,000 (estimated)","$586,764,305",R,Todd Phillips,"Craig Mazin, Scot Armstrong, Todd Phillips, Jon Lucas, Scott Moore","https://m.media-amazon.com/images/M/MV5BMTM2MTM4MzY2OV5BMl5BanBnXkFtZTcwNjQ3NzI4NA@@._V1_QL75_UY281_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt22797582/?ref_=sr_t_110,American Nightmare,7.5,"Documentary, Crime, Mystery","Denise Huskins, Aaron Quinn, Henry Lee, Amy Morton, David Sesma, Kenny Park, Doug Rappaport, Terry Myers, Dan Russo, Misty Carausu, Mike Huskins, Devin Huskins, Jane Huskins, Marianne Quinn, Andrew Bidou, Joe Quinn, Robert Firth","January 17, 2024 (United States)",45 minutes,United Kingdom,English,"Netflix, RAW","After a harrowing home invasion and kidnapping in 2015, a couple is accused of staging the ordeal when the woman reappears in this true-crime docuseries.",,,TV-MA,"Bernadette Higgins, Felicity Morris","Bernadette Higgins, Felicity Morris","https://m.media-amazon.com/images/M/MV5BY2U4MGJjMDktM2YxZi00NjhkLTkyYWQtZWRkYzM3ZjY4YTA3XkEyXkFqcGdeQXVyMTUyMzg5NzM2._V1_QL75_UY281_CR6,0,190,281_.jpg"
https://www.imdb.com/title/tt1480684/?ref_=sr_t_111,The League,8.3,"Comedy, Sport","Mark Duplass, Jonathan Lajoie, Nick Kroll, Stephen Rannazzisi, Paul Scheer, Katie Aselton, Jason Mantzoukas, Alina Foley, Nadine Velazquez, Janina Gavankar, Rob Huebel, Adam Karchmer, Leslie Bibb, Seth Rogen, Jayma Mays, Seth Morris, Rob Riggle, Ike Barinholtz","October 29, 2009 (United States)",22 minutes,United States,English,FX Network,An ensemble comedy that follows a group of old friends in a fantasy football league who care deeply about one another -- so deeply that they use every opportunity to make each other's lives miserable.,,,TV-MA,"Jeff Schaffer, Jackie Marcus Schaffer","Jackie Marcus Schaffer, Jackie Marcus Schaffer, Jackie Marcus Schaffer, Jackie Marcus Schaffer, Jeff Schaffer, Jeff Schaffer, Jeff Schaffer, Jeff Schaffer, Dan O'Keefe, Vim Shanmugam, Justin Hurwitz, Paul Scheer, Nick Kroll, Craig DiGregorio, Dave King, Jason Mantzoukas, Seth Rogen, Mark O'Keefe, David Parker, Nathaniel Stein, Stephen Rannazzisi","https://m.media-amazon.com/images/M/MV5BZmQ1MjZkNTQtZjBmMC00YTljLTg1YWUtM2YyYzZhYTM4OTJiXkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt0276919/?ref_=sr_t_112,Dogville,8.0,"Crime, Drama","Nicole Kidman, Paul Bettany, Lauren Bacall, Harriet Andersson, Jean-Marc Barr, Blair Brown, James Caan, Patricia Clarkson, Jeremy Davies, Ben Gazzara, Philip Baker Hall, Thom Hoffman, Siobhan Fallon Hogan, John Hurt, Zeljko Ivanek, John Randolph Jones, Udo Kier, Cleo King","April 23, 2004 (United States)",2 hours 58 minutes,Denmark,English,"Zentropa Entertainments, Isabella Films B.V., Something Else B.V.","A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town she finds out that their support has a price.","$10,000,000 (estimated)","$16,690,617",R,Lars von Trier,Lars von Trier,"https://m.media-amazon.com/images/M/MV5BMTkwNTg2MTI1NF5BMl5BanBnXkFtZTcwMDM1MzUyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0307453/?ref_=sr_t_113,Shark Tale,6.0,"Animation, Adventure, Comedy","Will Smith, Robert De Niro, Renée Zellweger, Angelina Jolie, Jack Black, Martin Scorsese, Ziggy Marley, Doug E. Doug, Michael Imperioli, Vincent Pastore, Peter Falk, Katie Couric, David Soren, David P. Smith, Bobb'e J. Thompson, Kamali Minter, Emily Lyon Segan, Lenny Venito","November 5, 2004 (United States)",1 hour 30 minutes,United States,English,DreamWorks Animation,"When a son of a gangster shark boss is accidentally killed while on the hunt, his would-be prey and his vegetarian brother decide to use the incident to their own advantage.","$75,000,000 (estimated)","$374,583,879",PG,"Bibo Bergeron, Vicky Jenson, Rob Letterman","Michael J. Wilson, Rob Letterman, Scott Aukerman, Alec Berg, Sean Bishop, BJ Porter, Jeff Schaffer, David P. Smith, David Soren, Lona Williams","https://m.media-amazon.com/images/M/MV5BMTMxMjY0NzE2M15BMl5BanBnXkFtZTcwNTc3ODcyMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt29195117/?ref_=sr_t_114,Justice League: Crisis on Infinite Earths - Part One,6.3,"Animation, Action, Adventure","Matt Bomer, Jensen Ackles, Darren Criss, Meg Donnelly, Stana Katic, Jimmi Simpson, Zachary Quinto, Jonathan Adams, Ike Amadi, Geoffrey Arend, Zach Callison, Alexandra Daddario, Alastair Duncan, Ato Essandoh, Cynthia Hamidi, Aldis Hodge, Erika Ishii, David Kaye","January 9, 2024 (Australia)",1 hour 33 minutes,United States,English,"DC Entertainment, Warner Bros. Animation, Warner Bros.","The Anti-Monitor, the Monitor's evil counterpart, is released into the DC Multiverse and begins to destroy the different Earths that compose it. The Monitor attempts to recruit heroes from across the Multiverse to fight back.",,,PG-13,Jeff Wamester,"James Krieg, George Pérez, Marv Wolfman","https://m.media-amazon.com/images/M/MV5BMzg1MWQ5NzgtZjlhZi00MjU4LThmZDUtOWQ5ZjMzN2ZlODNkXkEyXkFqcGdeQXVyMTk2OTAzNTI@._V1_QL75_UX190_CR0,2,190,281_.jpg"
